4.57930,4.65745,4.68452,4.61900,7.09683,7.78764,7.01079,6.40025,7.22284,8.24621,10.08850,7.18022
4.98197,5.01709,5.05491,5.00803,9.73694,10.65850,8.53687,5.98502,6.95321,8.74960,10.52510,7.49074
4.90408,4.93617,4.88745,4.92128,10.35994,12.96465,10.24488,5.73130,6.46430,7.92324,9.35711,6.43774
5.16236,5.05653,5.09478,5.13602,10.84142,14.54870,9.11390,5.95514,6.17413,7.92324,9.66667,6.26276
5.56058,5.53508,5.59243,5.56644,11.41669,14.15233,7.14974,5.73130,5.68636,7.37865,8.66667,4.77261
4.60435,4.57017,4.59355,4.58645,10.09688,13.93095,6.95000,5.78293,5.79434,7.37865,9.38675,5.01110
3.68917,3.67985,3.72794,3.71918,9.16173,13.17976,6.95693,5.56018,6.11950,7.61577,9.87140,4.66667
3.19061,3.21911,3.28265,3.25751,8.75266,13.40577,7.42504,5.00000,6.18249,7.92324,10.67187,3.72678
2.84253,2.86618,2.89325,2.93283,8.01735,13.00044,6.63331,4.25831,6.09837,8.43933,10.33871,3.80058
2.19317,2.20314,2.20627,2.29255,6.59929,11.51968,6.12530,3.88983,6.30247,9.29755,9.38675,3.80058
2.69258,2.64807,2.65572,2.70243,5.92111,10.22891,4.91439,3.62479,6.43226,8.80025,9.41040,3.77124
2.33452,2.34481,2.35825,2.37019,5.49595,10.02560,3.86151,4.17013,5.42130,8.23273,8.74960,3.07318
1.62788,1.68692,1.67962,1.66101,3.60653,9.13938,4.04927,4.17013,4.87975,7.67391,8.49837,3.54338
1.36015,1.32707,1.31253,1.27394,3.25789,9.44714,3.43030,4.53550,5.79434,7.77460,8.23273,3.33333
1.34536,1.39416,1.36859,1.42211,3.13091,7.43395,3.73970,4.31034,6.03879,7.31817,7.60847,4.02768
1.45602,1.48371,1.53955,1.49069,2.46665,6.09701,4.28985,3.80874,6.41618,7.40120,7.81025,5.51765
0.44721,0.42726,0.38769,0.40285,0.58140,4.42857,2.65347,3.79702,6.60656,7.40120,7.31057,5.51765
0.92195,0.87930,0.91240,0.87265,1.07204,3.29357,2.67158,3.99911,7.27628,7.81025,7.31057,6.74949
0.70711,0.66354,0.68851,0.71543,0.82222,2.24304,3.33623,4.64238,7.59581,7.54247,7.08676,7.45356
1.47648,1.43963,1.49381,1.55223,1.61540,2.38835,3.22150,5.09132,7.72727,7.78174,7.55719,8.49837
1.83848,1.94697,1.87788,1.95131,2.03073,2.41835,2.86327,5.48753,8.27285,8.06915,8.53750,9.09823
2.60768,2.49567,2.48245,2.57953,2.68451,2.68223,2.36519,5.51993,8.86364,7.95124,9.06765,10.13794
3.40588,3.42596,3.44757,3.47089,3.72819,3.67961,2.81229,4.64238,9.35138,7.31057,9.43398,10.65103
3.90512,3.93919,3.87246,3.91221,4.42472,4.60070,3.82134,4.25831,9.05105,9.17121,9.15302,12.13352
