228.17992,254.82703,288.13818,302.00534,308.01898,313.19128,333.04788,326.30991,312.66266,300.96368,298.92633,301.73911
248.19853,272.86234,306.38446,314.44382,315.57864,310.13544,333.79996,323.13000,308.79657,299.14798,298.44281,299.19739
292.83368,321.58191,328.49579,324.34457,314.16977,311.18582,334.17905,312.33694,300.65057,296.56497,291.09241,291.89825
321.95291,330.10120,328.60059,315.00009,302.79953,315.00009,330.86581,309.68539,300.37906,296.09537,287.96924,296.09537
313.15240,324.46225,331.33615,321.98102,302.61923,319.70792,329.34940,301.72354,296.93945,292.61990,284.03625,292.29367
279.46225,321.67984,331.69934,330.01843,319.51407,318.81415,318.99100,301.50421,295.84433,286.50443,283.70697,292.61990
289.29013,316.97491,338.71353,345.96371,339.19312,316.46872,314.38403,301.35703,289.21277,277.98923,283.54794,291.50150
296.56497,342.95087,2.12105,9.86575,3.06643,322.49579,309.58810,301.21835,287.68448,275.90604,283.54794,290.61826
315.00009,4.51391,24.72730,31.46409,23.45904,330.64233,310.42599,300.14130,281.97610,269.10486,283.39252,289.24197
333.43503,4.34316,13.28489,23.57473,24.67685,320.71060,305.80344,294.82932,275.11722,277.76508,286.42938,286.59818
357.13766,9.46226,12.61932,12.99463,8.61556,318.01285,306.71429,302.19571,276.05411,282.61932,288.21719,287.44727
360.00000,10.71307,14.78277,9.78235,357.20734,317.66306,301.52213,303.94363,283.43103,286.77130,287.87878,286.84390
4.57384,11.76827,16.16458,13.53588,356.98727,326.30991,311.63345,307.56866,286.42938,292.79654,288.61578,284.51672
16.69933,21.80148,25.38787,21.61485,6.07237,334.13370,315.95474,309.69904,293.72040,293.30490,290.82864,286.83176
14.42081,17.17599,19.38461,19.50254,5.31447,341.84720,329.17239,313.06943,301.35703,298.07239,293.12088,287.40939
6.17008,8.29706,9.86575,7.76508,357.27374,339.44388,340.78723,317.66306,305.80344,299.74478,294.02026,287.87878
11.63361,12.38075,11.88865,12.52880,10.61961,346.29300,335.43283,312.79739,305.61859,296.92761,294.02026,291.47684
360.00000,2.38590,3.81401,5.71051,6.17008,344.47583,334.29010,306.72418,302.15228,294.82932,292.09427,293.62939
351.38443,352.87506,353.82993,356.53183,354.28949,346.37299,333.03436,306.86996,299.24872,294.26129,291.98248,298.90909
343.85559,346.75946,347.34744,346.26370,344.24875,332.02063,328.24057,308.88449,298.81070,292.16638,292.79062,298.95090
335.22488,334.29010,330.52420,328.24057,323.61554,321.34018,326.30991,312.42081,302.33017,294.02652,294.05029,296.56497
330.01843,324.29321,323.42688,324.63745,330.06857,344.87595,334.98312,318.60855,303.52451,292.24908,293.65421,295.61545
320.44037,319.39877,319.26797,320.79279,322.43134,338.74942,331.47699,320.28128,306.11945,297.92889,295.61014,296.56497
319.08569,318.17990,322.54935,328.44867,332.62238,339.44388,335.29758,325.22211,307.64767,305.09589,298.57770,298.02957
