336.80139,336.80139,333.07239,323.61554,310.69543,277.23682,252.59721,231.56267,227.44708,230.41191,237.58771,230.01317
323.74606,325.35898,329.79684,326.30991,308.51697,281.46948,251.56496,227.86247,232.06667,237.31944,238.13406,222.70937
327.80429,329.48984,338.81857,340.76923,330.43973,268.02512,247.16631,232.53937,237.99466,236.30991,226.70978,221.71902
329.42084,335.95578,338.78195,341.21127,339.86359,293.96249,255.21722,246.63087,240.43974,234.88791,222.96909,221.63345
316.97491,330.69009,335.83337,340.46326,345.10648,336.21796,278.13000,245.32315,242.06294,234.29321,221.44817,215.47542
332.70050,339.67676,342.12122,345.52966,349.33969,341.27411,290.77234,249.74345,240.34099,233.13002,215.53777,208.07239
343.61038,352.46063,355.06085,358.65213,0.70731,355.38943,306.38446,255.32356,242.83510,230.01317,215.59930,213.83054
333.43503,353.36758,356.12155,359.13196,359.18155,348.19757,314.35632,259.57935,243.43501,230.52756,217.73311,219.09386
270.00000,328.24057,337.61981,343.95999,348.17853,353.15732,327.38077,255.68892,244.16330,228.01286,222.90984,228.36655
315.00009,339.05728,343.35489,345.68893,347.86319,345.74994,322.22424,266.34784,245.11261,232.43134,224.53424,229.76372
320.52756,347.40668,347.97775,346.20911,345.70966,346.47684,326.30991,267.45526,251.18802,241.97559,226.46873,230.74867
320.52756,346.96133,348.27490,347.63095,346.08310,342.37759,335.29758,281.30991,259.56256,250.94220,232.69597,234.53004
300.46545,334.09354,335.65891,335.50812,335.79901,328.15100,311.09940,283.10922,262.50424,250.66510,238.29861,234.65175
294.22772,312.37354,317.77026,319.39877,319.46722,317.04541,304.91949,292.08722,270.00000,251.56496,240.80261,236.78473
305.21768,307.33328,308.86777,307.13101,302.77487,290.88586,282.83560,293.40469,275.11722,259.87540,249.94382,238.26653
320.06369,316.00497,313.47928,311.87778,310.10083,299.30991,294.84235,302.00534,277.76508,266.93356,257.07401,243.74982
313.49261,317.12109,316.57651,313.93918,309.61066,296.20004,285.33334,303.69009,281.14285,264.19336,261.60715,254.16754
315.76379,317.95087,316.77145,315.00009,313.19128,309.55963,307.50421,311.49637,294.22772,281.09369,274.84390,265.38943
317.60260,321.88168,324.95053,325.30478,324.37201,318.81415,315.00009,307.95428,296.18805,299.47580,295.30136,282.22510
320.31458,318.60855,317.12109,316.10162,315.57864,316.30188,321.84271,298.53989,300.67719,306.09836,311.18582,306.29272
317.29062,318.01285,318.65231,318.81415,320.31458,321.78894,321.49933,300.71884,303.08484,306.68982,315.00009,308.29019
315.00009,314.40942,313.80661,313.15240,311.85495,311.71066,308.65982,310.12604,310.12604,312.04913,317.32785,306.97284
317.48959,317.38596,315.00009,311.85495,311.09940,315.70724,313.49261,313.47928,306.21893,308.10764,311.79471,306.86996
330.57263,332.17599,329.03632,324.46225,320.49234,319.96979,322.30569,316.44406,306.62140,312.66266,309.33267,306.96439
